/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/torch/utils/tensorboard/__init__.py:4: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.
  if not hasattr(tensorboard, "__version__") or LooseVersion(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/torch/utils/tensorboard/__init__.py:6: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.
  ) < LooseVersion("1.15"):
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:164: UserWarning: [33mWARN: The obs returned by the `reset()` method was expecting numpy array dtype to be <class 'numpy.float32'>, actual type: float64[0m
  logger.warn(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:188: UserWarning: [33mWARN: The obs returned by the `reset()` method is not within the observation space.[0m
  logger.warn(f"{pre} is not within the observation space.")
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:164: UserWarning: [33mWARN: The obs returned by the `step()` method was expecting numpy array dtype to be <class 'numpy.float32'>, actual type: float64[0m
  logger.warn(
/home/vkonuru/.conda/envs/cleanRL/lib/python3.9/site-packages/gymnasium/utils/passive_env_checker.py:188: UserWarning: [33mWARN: The obs returned by the `step()` method is not within the observation space.[0m
  logger.warn(f"{pre} is not within the observation space.")
Device: cpu
global_step=24236, episodic_return=[162.43565]
SPS: 273
global_step=24321, episodic_return=[169.07451]
SPS: 273
global_step=24406, episodic_return=[166.44766]
global_step=24492, episodic_return=[167.70369]
SPS: 274
global_step=24578, episodic_return=[168.48209]
SPS: 274
global_step=24664, episodic_return=[168.88914]
SPS: 274
global_step=24750, episodic_return=[170.37291]
SPS: 274
global_step=24835, episodic_return=[166.32295]
SPS: 274
global_step=24921, episodic_return=[170.263]
SPS: 274
global_step=25006, episodic_return=[169.11621]
global_step=25092, episodic_return=[168.76964]
SPS: 274
global_step=25178, episodic_return=[168.03537]
SPS: 274
global_step=25263, episodic_return=[169.55977]
SPS: 274
global_step=25349, episodic_return=[167.62408]
SPS: 274
global_step=25434, episodic_return=[168.98456]
SPS: 274
global_step=25519, episodic_return=[168.56308]
SPS: 274
global_step=25605, episodic_return=[168.57324]
global_step=25691, episodic_return=[172.285]
SPS: 274
global_step=25777, episodic_return=[169.11974]
SPS: 274
global_step=25863, episodic_return=[169.08281]
SPS: 274
global_step=25948, episodic_return=[168.9177]
SPS: 274
global_step=26033, episodic_return=[168.59225]
SPS: 274
global_step=26119, episodic_return=[169.60016]
SPS: 274
global_step=26205, episodic_return=[168.0814]
global_step=26291, episodic_return=[169.32764]
SPS: 274
global_step=26376, episodic_return=[168.8151]
SPS: 274
global_step=26462, episodic_return=[167.59541]
SPS: 274
global_step=26544, episodic_return=[160.24493]
SPS: 274
global_step=26630, episodic_return=[167.95235]
SPS: 274
global_step=26716, episodic_return=[167.99904]
SPS: 274
global_step=26802, episodic_return=[168.36856]
global_step=26888, episodic_return=[169.8556]
SPS: 274
global_step=26974, episodic_return=[171.75705]
SPS: 274
global_step=27059, episodic_return=[165.67915]
SPS: 274
global_step=27145, episodic_return=[170.05647]
SPS: 274
global_step=27231, episodic_return=[168.90265]
SPS: 274
global_step=27317, episodic_return=[169.10631]
SPS: 274
global_step=27402, episodic_return=[170.12604]
global_step=27488, episodic_return=[169.77704]
SPS: 274
global_step=27574, episodic_return=[170.21492]
SPS: 275
global_step=27659, episodic_return=[169.13765]
SPS: 275
global_step=27745, episodic_return=[169.20804]
SPS: 275
global_step=27830, episodic_return=[170.89252]
SPS: 275
global_step=27916, episodic_return=[170.25824]
SPS: 275
global_step=28001, episodic_return=[168.81335]
global_step=28087, episodic_return=[170.93007]
SPS: 275
global_step=28172, episodic_return=[164.26723]
SPS: 275
global_step=28257, episodic_return=[166.62164]
SPS: 275
global_step=28342, episodic_return=[164.9386]
SPS: 275
global_step=28428, episodic_return=[168.32646]
SPS: 275
global_step=28514, episodic_return=[167.29848]
global_step=28600, episodic_return=[168.411]
SPS: 275
global_step=28686, episodic_return=[168.7631]
SPS: 275
global_step=28771, episodic_return=[166.43037]
SPS: 275
global_step=28856, episodic_return=[168.04099]
SPS: 275
global_step=28940, episodic_return=[168.44441]
SPS: 275
global_step=29025, episodic_return=[170.37424]
SPS: 275
global_step=29111, episodic_return=[170.35042]
global_step=29195, episodic_return=[169.13362]
SPS: 275
global_step=29280, episodic_return=[169.09827]
SPS: 275
global_step=29365, episodic_return=[166.32263]
SPS: 275
global_step=29450, episodic_return=[170.0475]
SPS: 275
global_step=29536, episodic_return=[170.4496]
SPS: 275
global_step=29622, episodic_return=[168.98808]
SPS: 275
global_step=29707, episodic_return=[166.32846]
global_step=29792, episodic_return=[170.62172]
SPS: 275
global_step=29878, episodic_return=[170.64609]
SPS: 275
global_step=29963, episodic_return=[165.45695]
SPS: 274
global_step=30049, episodic_return=[167.72983]
SPS: 274
global_step=30134, episodic_return=[166.44102]
SPS: 274
global_step=30220, episodic_return=[166.30199]
SPS: 274
global_step=30305, episodic_return=[165.26073]
global_step=30390, episodic_return=[166.45805]
SPS: 274
global_step=30476, episodic_return=[167.43407]
SPS: 274
global_step=30562, episodic_return=[169.13773]
SPS: 274
global_step=30648, episodic_return=[168.80736]
SPS: 274
global_step=30734, episodic_return=[172.28484]
SPS: 274
global_step=30820, episodic_return=[170.00102]
SPS: 274
global_step=30907, episodic_return=[172.7114]
global_step=30992, episodic_return=[170.29446]
SPS: 274
global_step=31078, episodic_return=[167.51703]
SPS: 274
global_step=31163, episodic_return=[168.5517]
SPS: 274
global_step=31249, episodic_return=[168.80571]
SPS: 274
global_step=31336, episodic_return=[170.62642]
SPS: 274
global_step=31422, episodic_return=[170.33092]
SPS: 274
global_step=31508, episodic_return=[166.74068]
global_step=31594, episodic_return=[168.30534]
SPS: 274
global_step=31680, episodic_return=[168.26201]
SPS: 274
global_step=31766, episodic_return=[171.50911]
SPS: 274
global_step=31852, episodic_return=[169.13623]
SPS: 274
global_step=31938, episodic_return=[168.97023]
SPS: 273
global_step=32024, episodic_return=[168.7757]
SPS: 273
global_step=32109, episodic_return=[165.37625]
global_step=32194, episodic_return=[169.17908]
SPS: 273
global_step=32280, episodic_return=[166.25414]
SPS: 273
global_step=32367, episodic_return=[167.00398]
SPS: 273
global_step=32452, episodic_return=[166.93327]
SPS: 273
global_step=32537, episodic_return=[165.00032]
SPS: 273
global_step=32622, episodic_return=[166.78143]
SPS: 273
global_step=32708, episodic_return=[169.05058]
global_step=32794, episodic_return=[168.99191]
SPS: 273
global_step=32880, episodic_return=[169.8715]
SPS: 273
global_step=32966, episodic_return=[172.5478]
SPS: 273
global_step=33052, episodic_return=[168.70059]
SPS: 273
global_step=33137, episodic_return=[170.19627]
SPS: 273
global_step=33223, episodic_return=[166.94072]
SPS: 273
global_step=33309, episodic_return=[170.67181]
global_step=33395, episodic_return=[167.72475]
SPS: 273
global_step=33480, episodic_return=[168.91685]
SPS: 273
global_step=33566, episodic_return=[168.72333]
SPS: 273
global_step=33652, episodic_return=[170.92094]
SPS: 273
global_step=33738, episodic_return=[167.24373]
SPS: 272
global_step=33824, episodic_return=[168.9086]
SPS: 272
global_step=33910, episodic_return=[169.61507]
global_step=33996, episodic_return=[168.61559]
SPS: 272
global_step=34082, episodic_return=[169.93271]
SPS: 272
global_step=34169, episodic_return=[172.44629]
SPS: 272
global_step=34254, episodic_return=[166.93672]
SPS: 272
global_step=34340, episodic_return=[169.59052]
SPS: 272
global_step=34426, episodic_return=[169.185]
SPS: 272
global_step=34510, episodic_return=[165.16144]
global_step=34592, episodic_return=[160.0476]
SPS: 272
global_step=34675, episodic_return=[162.54295]
SPS: 272
global_step=34761, episodic_return=[168.63953]
SPS: 272
global_step=34844, episodic_return=[163.19409]
SPS: 272
global_step=34928, episodic_return=[164.77252]
SPS: 272
global_step=35013, episodic_return=[167.37032]
global_step=35096, episodic_return=[162.30469]
SPS: 272
global_step=35180, episodic_return=[165.00148]
SPS: 272
global_step=35263, episodic_return=[162.037]
SPS: 272
global_step=35342, episodic_return=[152.87268]
SPS: 272
global_step=35419, episodic_return=[148.73752]
global_step=35499, episodic_return=[153.98297]
SPS: 272
global_step=35592, episodic_return=[160.31364]
SPS: 272
global_step=35671, episodic_return=[151.84492]
SPS: 272
global_step=35750, episodic_return=[153.12529]
SPS: 272
global_step=35862, episodic_return=[177.15541]
SPS: 272
global_step=35939, episodic_return=[145.34108]
SPS: 272
global_step=36044, episodic_return=[172.25655]
SPS: 271
global_step=36152, episodic_return=[177.61404]
SPS: 271
global_step=36242, episodic_return=[156.5021]
SPS: 271
global_step=36323, episodic_return=[158.27048]
SPS: 271
global_step=36405, episodic_return=[160.5186]
global_step=36433, episodic_return=[48.05265]
SPS: 271
global_step=36538, episodic_return=[174.58878]
global_step=36562, episodic_return=[40.89298]
SPS: 271
global_step=36640, episodic_return=[151.2564]
SPS: 271
global_step=36718, episodic_return=[150.73732]
global_step=36798, episodic_return=[154.55617]
SPS: 271
global_step=36876, episodic_return=[150.8934]
SPS: 271
global_step=36955, episodic_return=[152.57]
SPS: 271
global_step=37032, episodic_return=[147.57863]
SPS: 271
global_step=37117, episodic_return=[167.308]
global_step=37198, episodic_return=[158.42719]
SPS: 271
global_step=37275, episodic_return=[147.85027]
SPS: 271
global_step=37359, episodic_return=[185.32208]
SPS: 271
global_step=37440, episodic_return=[180.30789]
SPS: 271
global_step=37521, episodic_return=[179.6211]
SPS: 271
global_step=37603, episodic_return=[183.98648]
global_step=37689, episodic_return=[179.71773]
SPS: 271
global_step=37776, episodic_return=[187.30682]
SPS: 271
global_step=37858, episodic_return=[179.78062]
SPS: 271
global_step=37942, episodic_return=[178.95366]
SPS: 271
global_step=38025, episodic_return=[179.84578]
SPS: 271
global_step=38106, episodic_return=[179.01758]
global_step=38191, episodic_return=[185.45924]
SPS: 271
global_step=38273, episodic_return=[183.263]
SPS: 271
global_step=38360, episodic_return=[185.28204]
SPS: 271
global_step=38450, episodic_return=[186.83954]
SPS: 271
global_step=38534, episodic_return=[178.3584]
SPS: 271
global_step=38624, episodic_return=[179.87483]
SPS: 271
global_step=38726, episodic_return=[200.70549]
SPS: 271
global_step=38834, episodic_return=[208.37157]
SPS: 270
global_step=38936, episodic_return=[198.138]
SPS: 270
global_step=39044, episodic_return=[211.12378]
SPS: 270
global_step=39145, episodic_return=[199.36348]
SPS: 270
global_step=39266, episodic_return=[220.14444]
SPS: 270
global_step=39383, episodic_return=[216.6562]
SPS: 270
global_step=39494, episodic_return=[211.26845]
SPS: 270
SPS: 270
global_step=39605, episodic_return=[208.76624]
SPS: 270
global_step=39716, episodic_return=[208.9619]
SPS: 270
global_step=39825, episodic_return=[197.25082]
SPS: 270
global_step=39938, episodic_return=[202.3358]
SPS: 270
global_step=40043, episodic_return=[194.98366]
SPS: 270
global_step=40151, episodic_return=[186.55258]
SPS: 270
global_step=40262, episodic_return=[205.09457]
SPS: 270
global_step=40369, episodic_return=[207.3872]
SPS: 270
global_step=40467, episodic_return=[177.91692]
SPS: 270
global_step=40568, episodic_return=[185.97511]
SPS: 270
global_step=40663, episodic_return=[168.92387]
SPS: 270
global_step=40761, episodic_return=[175.53697]
SPS: 270
global_step=40859, episodic_return=[170.12656]
SPS: 270
global_step=40961, episodic_return=[188.36877]
SPS: 270
global_step=41062, episodic_return=[187.18785]
SPS: 270
global_step=41158, episodic_return=[165.82872]
SPS: 270
global_step=41248, episodic_return=[160.30801]
SPS: 270
global_step=41346, episodic_return=[178.4434]
SPS: 270
global_step=41451, episodic_return=[205.12863]
SPS: 270
global_step=41548, episodic_return=[188.08315]
SPS: 270
global_step=41628, episodic_return=[180.26074]
SPS: 270
global_step=41709, episodic_return=[183.78043]
global_step=41789, episodic_return=[179.04497]
SPS: 270
global_step=41875, episodic_return=[154.03741]
SPS: 270
global_step=41948, episodic_return=[140.67778]
SPS: 270
global_step=42052, episodic_return=[205.67883]
SPS: 269
global_step=42151, episodic_return=[210.38837]
SPS: 269
global_step=42236, episodic_return=[151.61452]
SPS: 269
global_step=42335, episodic_return=[214.11299]
SPS: 269
global_step=42439, episodic_return=[208.25148]
SPS: 269
global_step=42540, episodic_return=[210.75934]
SPS: 269
global_step=42641, episodic_return=[211.60251]
SPS: 269
global_step=42751, episodic_return=[220.95189]
SPS: 269
global_step=42846, episodic_return=[183.83774]
SPS: 269
global_step=42947, episodic_return=[206.36942]
SPS: 269
global_step=43047, episodic_return=[219.68532]
SPS: 269
global_step=43145, episodic_return=[210.65433]
SPS: 269
global_step=43243, episodic_return=[213.5618]
SPS: 269
global_step=43345, episodic_return=[213.6593]
SPS: 269
global_step=43451, episodic_return=[219.26295]
SPS: 269
global_step=43557, episodic_return=[222.89311]
SPS: 269
global_step=43655, episodic_return=[213.62747]
SPS: 269
global_step=43752, episodic_return=[214.24825]
SPS: 269
global_step=43846, episodic_return=[210.91994]
SPS: 269
global_step=43947, episodic_return=[211.86217]
SPS: 269
global_step=44045, episodic_return=[211.03864]
SPS: 269
global_step=44149, episodic_return=[214.85458]
SPS: 269
global_step=44252, episodic_return=[215.36975]
SPS: 269
global_step=44329, episodic_return=[128.52606]
SPS: 269
global_step=44430, episodic_return=[217.94284]
SPS: 269
global_step=44526, episodic_return=[213.83844]
SPS: 269
global_step=44626, episodic_return=[217.33603]
SPS: 269
global_step=44725, episodic_return=[213.73102]
SPS: 269
global_step=44828, episodic_return=[222.43486]
SPS: 269
global_step=44910, episodic_return=[140.74535]
global_step=44995, episodic_return=[143.3712]
SPS: 269
SPS: 269
global_step=45102, episodic_return=[227.31023]
SPS: 269
global_step=45226, episodic_return=[254.06189]
SPS: 269
global_step=45318, episodic_return=[168.97595]
SPS: 269
global_step=45424, episodic_return=[222.5896]
SPS: 269
global_step=45517, episodic_return=[199.94365]
SPS: 269
global_step=45606, episodic_return=[197.30367]
global_step=45673, episodic_return=[123.56298]
SPS: 269
global_step=45747, episodic_return=[135.56308]
SPS: 269
global_step=45804, episodic_return=[104.8736]
global_step=45863, episodic_return=[105.68273]
SPS: 269
global_step=45924, episodic_return=[109.688]
global_step=45981, episodic_return=[103.79075]
SPS: 269
global_step=46039, episodic_return=[106.10452]
SPS: 268
global_step=46127, episodic_return=[192.59605]
SPS: 268
global_step=46220, episodic_return=[172.50984]
SPS: 268
global_step=46333, episodic_return=[240.58855]
SPS: 268
global_step=46421, episodic_return=[159.69792]
SPS: 268
global_step=46501, episodic_return=[144.73326]
global_step=46585, episodic_return=[157.28168]
SPS: 268
global_step=46672, episodic_return=[161.92715]
SPS: 268
global_step=46761, episodic_return=[166.66466]
SPS: 268
global_step=46850, episodic_return=[166.51834]
SPS: 268
global_step=46943, episodic_return=[173.23172]
SPS: 268
global_step=47034, episodic_return=[175.73167]
SPS: 268
global_step=47151, episodic_return=[254.89302]
SPS: 268
global_step=47278, episodic_return=[265.36465]
SPS: 268
global_step=47382, episodic_return=[207.11397]
SPS: 268
SPS: 268
global_step=47501, episodic_return=[248.89847]
global_step=47599, episodic_return=[190.07039]
SPS: 268
global_step=47693, episodic_return=[184.31625]
SPS: 268
SPS: 268
global_step=47804, episodic_return=[226.33717]
global_step=47900, episodic_return=[161.84326]
SPS: 268
global_step=47976, episodic_return=[140.49202]
SPS: 268
global_step=48062, episodic_return=[157.4193]
SPS: 268
global_step=48144, episodic_return=[154.8428]
SPS: 268
global_step=48230, episodic_return=[156.63799]
SPS: 268
global_step=48313, episodic_return=[157.20442]
global_step=48348, episodic_return=[47.82599]
global_step=48382, episodic_return=[45.684326]
SPS: 268
global_step=48417, episodic_return=[47.458473]
SPS: 268
global_step=48527, episodic_return=[196.20439]
global_step=48562, episodic_return=[46.638115]
global_step=48597, episodic_return=[47.15174]
SPS: 268
SPS: 268
global_step=48704, episodic_return=[203.88615]
global_step=48741, episodic_return=[49.470203]
SPS: 268
global_step=48842, episodic_return=[189.72447]
SPS: 268
global_step=48936, episodic_return=[176.79793]
SPS: 268
global_step=49032, episodic_return=[187.15852]
SPS: 268
global_step=49121, episodic_return=[160.99846]
SPS: 268
global_step=49211, episodic_return=[162.97899]
global_step=49269, episodic_return=[100.71767]
SPS: 268
global_step=49377, episodic_return=[222.04005]
SPS: 268
global_step=49436, episodic_return=[104.64314]
SPS: 268
global_step=49527, episodic_return=[179.09329]
SPS: 268
global_step=49635, episodic_return=[223.525]
SPS: 268
global_step=49729, episodic_return=[170.79979]
SPS: 268
global_step=49841, episodic_return=[231.13104]
SPS: 268
global_step=49938, episodic_return=[177.9819]
SPS: 268
global_step=50051, episodic_return=[230.1268]
SPS: 268
global_step=50160, episodic_return=[223.00008]
SPS: 268
global_step=50257, episodic_return=[188.90031]
SPS: 268
global_step=50380, episodic_return=[252.05148]
SPS: 268
global_step=50479, episodic_return=[189.03333]
SPS: 268
global_step=50580, episodic_return=[200.88487]
SPS: 268
global_step=50674, episodic_return=[163.74567]
SPS: 268
global_step=50769, episodic_return=[152.34258]
SPS: 268
global_step=50812, episodic_return=[69.37241]
SPS: 268
global_step=50901, episodic_return=[157.57607]
SPS: 268
global_step=51025, episodic_return=[267.5252]
global_step=51067, episodic_return=[68.80359]
SPS: 268
global_step=51123, episodic_return=[93.90866]
SPS: 268
global_step=51204, episodic_return=[136.37605]
global_step=51292, episodic_return=[143.97607]
SPS: 268
global_step=51369, episodic_return=[74.67204]
SPS: 268
global_step=51452, episodic_return=[150.08224]
SPS: 267
SPS: 267
global_step=51653, episodic_return=[390.08685]
SPS: 267
global_step=51774, episodic_return=[202.10066]
SPS: 267
SPS: 267
global_step=51906, episodic_return=[270.8978]
SPS: 267
global_step=52032, episodic_return=[207.55342]
SPS: 267
global_step=52124, episodic_return=[148.39626]
SPS: 267
global_step=52217, episodic_return=[159.366]
SPS: 267
global_step=52303, episodic_return=[152.0381]
SPS: 267
global_step=52431, episodic_return=[266.70618]
SPS: 267
global_step=52527, episodic_return=[153.66508]
SPS: 267
global_step=52653, episodic_return=[259.78525]
SPS: 267
global_step=52789, episodic_return=[299.88535]
SPS: 267
SPS: 267
global_step=52908, episodic_return=[242.03754]
global_step=52959, episodic_return=[85.441864]
SPS: 267
global_step=53008, episodic_return=[80.55306]
global_step=53066, episodic_return=[99.56601]
SPS: 267
global_step=53175, episodic_return=[223.11778]
SPS: 267
global_step=53285, episodic_return=[189.42574]
SPS: 267
global_step=53351, episodic_return=[116.777725]
SPS: 267
global_step=53424, episodic_return=[123.98816]
global_step=53495, episodic_return=[122.304184]
SPS: 267
global_step=53571, episodic_return=[138.7507]
SPS: 267
global_step=53645, episodic_return=[124.107605]
SPS: 267
global_step=53712, episodic_return=[109.79167]
global_step=53788, episodic_return=[130.00792]
SPS: 267
global_step=53870, episodic_return=[144.83289]
SPS: 267
global_step=53941, episodic_return=[138.05017]
SPS: 267
global_step=54022, episodic_return=[149.28308]
SPS: 267
global_step=54128, episodic_return=[200.30658]
global_step=54195, episodic_return=[124.586395]
SPS: 267
SPS: 267
global_step=54324, episodic_return=[300.54358]
SPS: 267
global_step=54427, episodic_return=[221.80423]
SPS: 267
global_step=54579, episodic_return=[372.6848]
SPS: 267
global_step=54657, episodic_return=[155.86934]
SPS: 267
global_step=54781, episodic_return=[263.10257]
SPS: 267
global_step=54855, episodic_return=[146.31499]
SPS: 267
global_step=54931, episodic_return=[151.05234]
SPS: 267
global_step=55006, episodic_return=[143.36694]
SPS: 267
global_step=55137, episodic_return=[273.10095]
SPS: 267
global_step=55207, episodic_return=[140.6614]
SPS: 267
global_step=55335, episodic_return=[286.37692]
SPS: 267
global_step=55462, episodic_return=[283.4635]
SPS: 267
global_step=55531, episodic_return=[135.6997]
SPS: 267
global_step=55664, episodic_return=[338.16705]
SPS: 267
global_step=55779, episodic_return=[249.43103]
SPS: 267
SPS: 267
global_step=55921, episodic_return=[366.73474]
SPS: 267
global_step=56082, episodic_return=[349.97806]
SPS: 267
SPS: 267
global_step=56208, episodic_return=[272.93942]
SPS: 267
global_step=56341, episodic_return=[296.60745]
SPS: 267
global_step=56465, episodic_return=[248.26338]
SPS: 267
SPS: 267
global_step=56611, episodic_return=[341.78513]
SPS: 267
global_step=56734, episodic_return=[303.15698]
SPS: 267
global_step=56853, episodic_return=[298.52173]
SPS: 267
global_step=56970, episodic_return=[274.8745]
SPS: 267
global_step=57088, episodic_return=[270.35382]
SPS: 267
SPS: 267
global_step=57206, episodic_return=[273.35846]
SPS: 267
global_step=57347, episodic_return=[335.80905]
SPS: 267
global_step=57472, episodic_return=[315.4383]
SPS: 267
SPS: 267
global_step=57641, episodic_return=[424.3233]
SPS: 267
global_step=57766, episodic_return=[293.63776]
SPS: 266
global_step=57891, episodic_return=[317.2546]
SPS: 266
SPS: 266
global_step=58012, episodic_return=[296.17664]
SPS: 266
global_step=58150, episodic_return=[342.90906]
SPS: 266
global_step=58269, episodic_return=[290.9516]
SPS: 266
SPS: 266
global_step=58414, episodic_return=[376.65195]
SPS: 266
global_step=58557, episodic_return=[352.44318]
SPS: 266
SPS: 266
global_step=58782, episodic_return=[624.0628]
SPS: 266
SPS: 266
global_step=58995, episodic_return=[426.5733]
SPS: 266
global_step=59051, episodic_return=[99.742386]
SPS: 266
global_step=59195, episodic_return=[340.60303]
SPS: 266
SPS: 266
global_step=59347, episodic_return=[348.1109]
SPS: 266
global_step=59492, episodic_return=[372.99707]
SPS: 266
SPS: 266
global_step=59622, episodic_return=[254.9151]
SPS: 266
global_step=59768, episodic_return=[357.4272]
SPS: 266
SPS: 266
global_step=59906, episodic_return=[324.5382]
SPS: 266
global_step=60019, episodic_return=[231.20142]
SPS: 266
global_step=60157, episodic_return=[264.89914]
SPS: 266
SPS: 266
global_step=60305, episodic_return=[351.2906]
SPS: 266
global_step=60443, episodic_return=[354.8219]
SPS: 266
global_step=60584, episodic_return=[348.3754]
SPS: 266
SPS: 266
global_step=60741, episodic_return=[521.0525]
SPS: 266
global_step=60861, episodic_return=[318.66013]
SPS: 266
SPS: 266
global_step=61017, episodic_return=[494.34113]
SPS: 266
global_step=61196, episodic_return=[576.95953]
SPS: 266
SPS: 266
global_step=61370, episodic_return=[560.5003]
SPS: 266
SPS: 266
global_step=61540, episodic_return=[496.34656]
SPS: 266
global_step=61698, episodic_return=[444.6464]
SPS: 266
SPS: 266
global_step=61832, episodic_return=[348.3316]
SPS: 266
global_step=61902, episodic_return=[124.85931]
global_step=61987, episodic_return=[90.60074]
SPS: 266
global_step=62006, episodic_return=[-0.7651854]
global_step=62025, episodic_return=[-1.5340314]
global_step=62044, episodic_return=[-1.2517784]
global_step=62063, episodic_return=[-1.3833672]
global_step=62081, episodic_return=[-0.76377594]
global_step=62100, episodic_return=[-1.0788653]
SPS: 266
global_step=62119, episodic_return=[-1.5388849]
global_step=62137, episodic_return=[-0.41243702]
global_step=62156, episodic_return=[-1.3747749]
global_step=62175, episodic_return=[-1.524682]
global_step=62194, episodic_return=[-1.3962824]
SPS: 266
global_step=62212, episodic_return=[-0.9542747]
global_step=62231, episodic_return=[-1.0635002]
global_step=62250, episodic_return=[-0.8313869]
global_step=62268, episodic_return=[-0.5784657]
global_step=62287, episodic_return=[-1.7388823]
SPS: 266
global_step=62306, episodic_return=[-1.3102653]
global_step=62325, episodic_return=[-1.4637232]
global_step=62344, episodic_return=[-1.126671]
global_step=62363, episodic_return=[-1.6599157]
global_step=62382, episodic_return=[-1.1611027]
SPS: 266
global_step=62401, episodic_return=[-1.3579116]
global_step=62420, episodic_return=[-1.1052327]
global_step=62438, episodic_return=[-1.1386986]
global_step=62457, episodic_return=[-1.572017]
global_step=62476, episodic_return=[-1.2274963]
global_step=62494, episodic_return=[-1.1003548]
SPS: 266
global_step=62512, episodic_return=[-1.1425537]
global_step=62530, episodic_return=[-1.2104464]
global_step=62549, episodic_return=[-1.8701532]
global_step=62568, episodic_return=[-1.2807373]
global_step=62586, episodic_return=[-1.3837672]
SPS: 265
global_step=62604, episodic_return=[-0.911757]
global_step=62622, episodic_return=[-1.0050478]
global_step=62641, episodic_return=[-1.5010418]
global_step=62660, episodic_return=[-1.3463001]
global_step=62679, episodic_return=[-1.4337018]
global_step=62698, episodic_return=[-1.248004]
SPS: 265
global_step=62716, episodic_return=[-1.3139756]
global_step=62734, episodic_return=[-0.6846442]
global_step=62753, episodic_return=[-0.9130645]
global_step=62771, episodic_return=[-1.142411]
global_step=62789, episodic_return=[-1.2655047]
SPS: 265
global_step=62808, episodic_return=[-1.4756379]
global_step=62827, episodic_return=[-1.0630686]
global_step=62845, episodic_return=[-0.9020677]
global_step=62864, episodic_return=[-1.420733]
global_step=62883, episodic_return=[-1.0657449]
SPS: 265
global_step=62902, episodic_return=[-0.95265335]
global_step=62921, episodic_return=[-1.3554275]
global_step=62939, episodic_return=[-1.0788009]
global_step=62957, episodic_return=[-0.7917789]
global_step=62975, episodic_return=[-0.91905415]
global_step=62993, episodic_return=[-0.99951303]
SPS: 265
global_step=63011, episodic_return=[-0.89591384]
global_step=63030, episodic_return=[-1.0634092]
global_step=63049, episodic_return=[-1.6734223]
global_step=63068, episodic_return=[-1.3631389]
global_step=63086, episodic_return=[-1.2576549]
SPS: 265
global_step=63104, episodic_return=[-1.2465003]
global_step=63122, episodic_return=[-1.0059661]
global_step=63140, episodic_return=[-1.3859513]
global_step=63159, episodic_return=[-1.1068947]
global_step=63178, episodic_return=[-1.1393216]
global_step=63196, episodic_return=[-0.60655236]
SPS: 265
global_step=63215, episodic_return=[-1.3738009]
global_step=63234, episodic_return=[-1.4551511]
global_step=63253, episodic_return=[-0.90836805]
global_step=63271, episodic_return=[-0.88946754]
global_step=63289, episodic_return=[-1.029362]
SPS: 265
global_step=63308, episodic_return=[-1.1710196]
global_step=63327, episodic_return=[-1.4782689]
global_step=63346, episodic_return=[-1.3106081]
global_step=63365, episodic_return=[-1.4646982]
global_step=63384, episodic_return=[-1.3282567]
SPS: 265
global_step=63403, episodic_return=[-1.0963395]
global_step=63421, episodic_return=[-0.47507924]
global_step=63440, episodic_return=[-1.3267045]
global_step=63459, episodic_return=[-1.275009]
global_step=63478, episodic_return=[-1.2201283]
global_step=63496, episodic_return=[-1.1673629]
SPS: 265
global_step=63514, episodic_return=[-1.3835456]
global_step=63532, episodic_return=[-0.70285416]
global_step=63551, episodic_return=[-1.2200527]
global_step=63569, episodic_return=[-0.802109]
global_step=63588, episodic_return=[-0.9693546]
SPS: 265
global_step=63607, episodic_return=[-1.0489922]
global_step=63625, episodic_return=[-0.66722405]
global_step=63643, episodic_return=[-1.3606037]
global_step=63662, episodic_return=[-1.3207105]
global_step=63680, episodic_return=[-0.7471708]
global_step=63699, episodic_return=[-1.2470293]
SPS: 265
global_step=63718, episodic_return=[-1.1978929]
global_step=63737, episodic_return=[-1.4483464]
global_step=63755, episodic_return=[-0.69240415]
global_step=63774, episodic_return=[-1.4814715]
global_step=63793, episodic_return=[-1.2486427]
SPS: 265
global_step=63812, episodic_return=[-1.2764633]
global_step=63831, episodic_return=[-1.5988959]
global_step=63850, episodic_return=[-1.6146023]
global_step=63869, episodic_return=[-0.98694676]
global_step=63887, episodic_return=[-0.69866246]
SPS: 265
global_step=63906, episodic_return=[-1.3654635]
global_step=63925, episodic_return=[-1.2379303]
global_step=63944, episodic_return=[-1.0817459]
global_step=63963, episodic_return=[-1.0754566]
global_step=63982, episodic_return=[-1.1733923]
global_step=64000, episodic_return=[-1.029187]
SPS: 265
global_step=64018, episodic_return=[-0.6986024]
global_step=64036, episodic_return=[-1.2948334]
global_step=64055, episodic_return=[-1.4363644]
global_step=64074, episodic_return=[-1.4062839]
global_step=64093, episodic_return=[-1.5908782]
SPS: 265
global_step=64112, episodic_return=[-1.5335765]
global_step=64131, episodic_return=[-1.8564398]
